sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-8994_iter-1,depth-8994_iter-2,depth-8994_iter-3,depth-8994_iter-4,depth-8994_iter-5,depth-8994_iter-6,depth-8994_iter-7,depth-8994_iter-8,depth-8994_iter-9,depth-8994_iter-10,depth-17987_iter-1,depth-17987_iter-2,depth-17987_iter-3,depth-17987_iter-4,depth-17987_iter-5,depth-17987_iter-6,depth-17987_iter-7,depth-17987_iter-8,depth-17987_iter-9,depth-17987_iter-10,depth-26981_iter-1,depth-26981_iter-2,depth-26981_iter-3,depth-26981_iter-4,depth-26981_iter-5,depth-26981_iter-6,depth-26981_iter-7,depth-26981_iter-8,depth-26981_iter-9,depth-26981_iter-10,depth-35974_iter-1,depth-35974_iter-2,depth-35974_iter-3,depth-35974_iter-4,depth-35974_iter-5,depth-35974_iter-6,depth-35974_iter-7,depth-35974_iter-8,depth-35974_iter-9,depth-35974_iter-10,depth-44967_iter-1,depth-44967_iter-2,depth-44967_iter-3,depth-44967_iter-4,depth-44967_iter-5,depth-44967_iter-6,depth-44967_iter-7,depth-44967_iter-8,depth-44967_iter-9,depth-44967_iter-10,depth-53961_iter-1,depth-53961_iter-2,depth-53961_iter-3,depth-53961_iter-4,depth-53961_iter-5,depth-53961_iter-6,depth-53961_iter-7,depth-53961_iter-8,depth-53961_iter-9,depth-53961_iter-10,depth-62954_iter-1,depth-62954_iter-2,depth-62954_iter-3,depth-62954_iter-4,depth-62954_iter-5,depth-62954_iter-6,depth-62954_iter-7,depth-62954_iter-8,depth-62954_iter-9,depth-62954_iter-10,depth-71947_iter-1,depth-71947_iter-2,depth-71947_iter-3,depth-71947_iter-4,depth-71947_iter-5,depth-71947_iter-6,depth-71947_iter-7,depth-71947_iter-8,depth-71947_iter-9,depth-71947_iter-10,depth-80941_iter-1,depth-80941_iter-2,depth-80941_iter-3,depth-80941_iter-4,depth-80941_iter-5,depth-80941_iter-6,depth-80941_iter-7,depth-80941_iter-8,depth-80941_iter-9,depth-80941_iter-10,group1
a1,0.3975340193543837,0.3975340193543837,0.3975340193543837,0.3975340193543837,0.3975340193543837,0.3975340193543837,0.3975340193543837,0.3975340193543837,0.3975340193543837,0.3975340193543837,7.637347131365884,7.95296448033451,9.54498073784434,8.448136055774723,8.235382627094141,9.70187272672449,8.959820985505635,6.923140999626222,7.374490223700697,8.528637992971584,11.50126667883846,11.11059034951401,11.44535337147781,10.94835051461493,11.39428494321553,10.0755950129092,10.94340512212736,9.328903910346847,10.37350051295611,9.424129725885823,12.17756802027364,11.56943723708761,10.95018869857674,12.49069655777205,11.72980512921137,12.67753084787646,12.32008773714554,11.74021163854295,12.66142318063894,12.4328793097894,13.39524425663653,12.80485405118455,13.76449536012033,13.37710323740978,12.74678401780793,12.86726800100545,13.02764139142486,13.5924921747438,12.85810114854494,13.44496677668312,13.34593066053012,14.0315113723419,13.54374007267424,12.83933312070806,13.68274110035518,13.29368092903414,13.2013852355677,13.6151312649391,13.25204577964278,13.80357659833053,14.02565166265371,13.6151312649391,13.50364057572106,13.66814081782022,14.0643482118986,13.95974700284669,13.67682949119726,13.95974700284669,13.69195267783025,14.1034294501088,13.44436455929199,13.94661867470959,14.1034294501088,14.1034294501088,14.1034294501088,14.1034294501088,14.1034294501088,14.1034294501088,14.06745417268494,13.589457294359,13.79904644043663,14.1034294501088,14.1034294501088,13.94661867470959,14.1034294501088,14.1034294501088,13.68274110035518,14.1034294501088,14.1034294501088,14.1034294501088,14.1034294501088,14.1034294501088,14.1034294501088,14.1034294501088,14.1034294501088,14.1034294501088,13.49886668470938,14.1034294501088,14.1034294501088,14.1034294501088,F
a2,0.3975340193543837,0.3975340193543837,0.3975340193543837,0.9091871174168772,0.3975340193543837,0.3975340193543837,0.3975340193543837,0.3975340193543837,0.3975340193543837,0.5788035730889152,16.47419422954493,17.80904034461638,19.13874062529577,18.80072555115258,17.72395523912206,17.63764165849357,17.25631344487702,18.44501769410498,16.11581289460815,17.01376388752765,19.74673148530347,18.87568154914117,18.82395311579971,19.97748970782196,20.8377118973986,20.61572912389465,20.91442875279977,20.53428478045321,19.26599097048676,20.03942810553058,20.94923164399153,21.43978037761336,21.4948226127941,21.87198357732779,22.73174308316594,21.62711696496045,21.25213602098448,20.35669190326518,21.98085877375489,21.58359227591938,22.2381883271206,22.23624531442112,23.17903271393662,22.33666596265322,23.06174772402084,21.34681341221368,21.98821276129967,22.48946317734009,21.3549207400698,22.55960473494416,22.10571032745576,23.20598933921939,23.08278544964201,22.64920436294561,22.75248479733056,23.43331349344736,22.6597780425269,23.30634934158808,23.02665678860432,23.08760878519898,22.84621309192663,23.32218539418465,23.43331349344736,23.43331349344736,23.11750425102001,22.91040489991939,23.351183620112,23.43331349344736,23.18228714616781,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.37724203320032,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,23.43331349344736,W
a3,0.3975340193543837,0.3975340193543837,0.8573104533716105,0.3975340193543837,0.3975340193543837,0.3975340193543837,0.8573104533716105,0.7868363446905278,0.3975340193543837,0.3975340193543837,12.73056917774741,13.15326667515691,14.14270984180402,13.0942793740928,15.76011776304003,13.67155657625196,12.62365300427562,12.73780002814968,13.4124569104673,13.57226974387092,16.27738591594752,15.38872041060599,15.38720055537188,16.59565985082659,16.78823353416297,15.9728749680427,15.94541698353495,15.23797649304392,16.63939976606408,16.12703637531158,17.98543443445006,17.7337562127133,16.90289651482376,16.56266001305553,17.88357776655826,16.87404958783659,17.6984831081506,17.44373907214972,18.11077094516727,17.36075151219043,18.81585265237728,18.85961073923746,18.0377881071333,18.38379765774945,16.91174201547178,18.5935242294428,17.99187383261519,17.56177452865878,18.282343748099,18.11056066404918,18.18993486937025,18.10264195009145,18.62017184189531,19.28156589258352,17.71383142199257,19.0971779851977,18.74350130844751,19.4477899922792,19.4477899922792,18.80571127969662,18.78639594159099,19.12244600496265,18.82960348863045,19.4477899922792,19.16688436183968,18.97617348011473,18.95417768946859,18.44076784428099,19.4477899922792,18.50666355442146,19.37800056029001,19.4477899922792,19.29824883777538,19.09380110639969,19.4477899922792,19.3225796847407,19.22697411764303,19.4477899922792,18.97617348011473,19.4477899922792,19.4477899922792,19.36835619348923,19.4477899922792,19.4477899922792,19.4477899922792,19.4477899922792,19.37800056029001,19.4477899922792,19.4477899922792,19.4477899922792,19.4477899922792,19.4477899922792,19.4477899922792,19.4477899922792,19.4477899922792,19.4477899922792,19.4477899922792,19.4477899922792,19.4477899922792,19.4477899922792,F
